index Label,Tweet Text
1,  wait  your followup to ferguson stereotyping talk is audio about a kid who wants to do  hood rat  stuff 
0,to be an ass but ohh yeaa  
0,I am not gonna ask you for following  your own decision 
1,i think that was the joke 
0,it could be a jihadist  hello   it is jihadist s radical islamists  terrorists   sydneysiegedaesh
1,because bill makes too much money making speeches now and he is so honest   
1,well today has just started off great 
0,just a friendly reminder mottoadviceyouare definedbyyourpast
1,are not you just loving the snow  stockport
0,go subscribe on youtube for good music
1,when that bish defollows you disneybellemorefollowersplease
0, horrible day in cambuslang  very christmasy
1,oo touching myself to odb he is the greatest giants player to ever play the game   screw that the best player ever  
0,shame on jacksonvillejags andshadkhan   do you think thatpolice phobicstooges l  
1,at    the sun finally decided to playbeastsidetahiti
0,i sure hope ev1 vaccinations are up to date gobolts
0,so which beauty s can get me some followers then speak no evil monkey 
0,just booked me and my back a massage with hopefully stop it groaning over crimbo  thumbs up sign  father christmas  wrapped present  father christmas 
0,i can be mad at you for a matter of 15 min then i cannot stand not talking to you 
0,always forget how good the f e a r is by ian brown  headphone singingoutloudtune
0,was completely sensationalized  inferring that cubs were not serious about winning until wednesday is a joke 
1,so excited for the christmas party with the snobby side of my famm
1,ikr   this is not a true battlefield game              
1,how do you propose to determine  sides   i have both black and white family members racewar lovenotwar
0,okay back to studying for math final
1,yess  what makes it worse is when they look gorgeous and say  i just got my face beat   wtf  contradiction
0,jack does not understand twitter  thoughts 
0, alaskahiphop  flowtronics  what is this world coming to  rizzle p  boone pratt  token r    via 
0,oh man  you will have to get everyone singing ready for when I am in  face with tears of joy 
0,happy holidays from me and my boy carllrsholidayparty  smirking face  smiling face with sunglasses  smiling face with sunglasses  christmas tree  christmas tree 
0,thank you for these amazing candles from the new series of atmosphere  
1,dissecting a rat first period is a great start to the day  mouse 
1,buzzing for school on monday  
1,this has been my point all along  that tc is proving to beecigs best advertiser to teens 
1,obvi because every jesuit is a heretic  information desk person 
1,it is so much fun to drive a front wheel drive car in the snow
0,aah yes rajneesh saab lol controversial figure he was
0,nowadays you can be everything somebody ever wanted and still get played   mxm men all
0,drinking an imperial ipa  2014   by   photo
1,lunch today fakelobsterlifestyleoftherichandfamous worldofswede
1,  few politicians get importance of patient dignity   right to die
1,ff by ideiasdebolosdocesedelicias  such a different twist to the regularfrozen cakes    we love this one    
1,we should monitor them  
1,a woman that puts a man in irons supports the irons  
0,filmmaker and writer nicole franklin is on twitter   pls follow econvofilmdirector
0,he would be a perfect fit   or beachy medlen 
0,  substitute for chicken nuggets uhm no thanks
0,I will just wait here         
0,work done  gym done  steak for tea and friday tomorrowwoohoo  smiling face with open mouth  thumbs up sign 
0,it is ok  thanks for telling me  passed the idea on to a sydney friend   
0,eeek cinema date with the boo this weekend see no evil monkey  two hearts 
0,to have a highway clean up section of highway  people expressed their freedom of speech
0,ukraine spresident tomeetrussian french germanleaders rulesoutoffensive  via
1,I have definitely caught my sisters flu  feeling a chesty cough brewing and it is the best start to the week  tgim
1,air passenger duty for under 12s to be abolished  at last  something to help the homeless and impoverished autumnstatement
0,i always forget that manyactivists andradicals who are most earnest look back fondly to 1918 and 1793  not 1848 or 1789 classwar
1,ooh i can probably watch a replay or theorion launch at some point  oh wonderful  that is soo exciting nothanks
1,love the fact that are school smells like a sewer   face with medical mask  face with medical mask  face with medical mask  face with medical mask 
0,is it on display at any given time at ryerson 
0,day 3   sun but it is not sunny today  cloud   decemberphotochallengefrancesunor todayday3  
1,jeremynortham there  insulting piano s and songs  shut the fuck up man  bet you thought you wereepic  gosfordpark 
1,just exactly how i wanted to start my day   shitty
0,    thank you so much  such a generous display of kindness from your side 
1,when u callin I am tappin lol sorry
1,i know for a fact sam is not gonna be in school today and that really is just the cherry on top of a perfect monday 
1,it is a christmas miracle   
1,work should be fun today  unamused face 
1,the that theeuphemismcoercivecontrol wascoined by aman but is nowlovinglyappropriated by theradicalfeministagenda
1,my bed time stories are awesome theyllgiveyounightmaresohwellyouaskedforit
1,thankful our stat teacher is dropping the lowest quiz lifesaved
1,this sounds like loads of fun   snow  freezing drizzle  rain  110km h winds  
1,well done  you have more twitter followers than me  you have succeeded in life
1,still up at 4   work at 11 is gonna be prime
0,rt   baby name  dataviz  source 
0,let us just not pretend for once   
0,what is the most important thing that you should do today     breathe 
1,just seen 3 bikes on bikes 
0,happy christmas to you   yours  may 2015 bring good health  happiness  every success and all you wish yourselves 
1,i love being on hold  especially when the music is so great 
0,peshawar school massacre  pak must know their greater enemy is terrorism  not india  peshawarattack
0,of course one of my lecturers happened to be at the bar restaurant we are at for my birthday meal  
0,hates his anti american anti constitution policies and actions  fixed it for you 
1,guess its just me  brett and my mom this year  gotta love my family 
0,the word itself is a mockery    bae   like abey  persevering face 
0,i think you should go get checked out
1,becausee i miss youu coffee later 
1,indiawithpakistan but it can never be other way round
0,teenanalcastingshe she sucked me dry 
1,and it is freezing  yay 
0,backs killing me today  grimacing face tramadol
1,i need a misadventure form because i broke my hand practising and rewriting this english essay 500 times
